"","X","did_purchase","recommendation","review_length","Real_Review"
"172",242,FALSE,TRUE,38,"Fake Recommand"
"173",243,FALSE,TRUE,34,"Fake Recommand"
"174",244,FALSE,TRUE,37,"Fake Recommand"
"175",245,FALSE,TRUE,37,"Fake Recommand"
"176",246,FALSE,TRUE,40,"Fake Recommand"
"177",247,FALSE,TRUE,37,"Fake Recommand"
"178",248,FALSE,TRUE,21,"Fake Recommand"
"179",249,FALSE,TRUE,31,"Fake Recommand"
"180",251,FALSE,TRUE,30,"Fake Recommand"
"181",252,FALSE,TRUE,30,"Fake Recommand"
"182",254,FALSE,TRUE,33,"Fake Recommand"
"183",255,FALSE,TRUE,29,"Fake Recommand"
"184",256,FALSE,TRUE,27,"Fake Recommand"
"185",257,FALSE,TRUE,28,"Fake Recommand"
"186",258,FALSE,TRUE,26,"Fake Recommand"
"187",260,FALSE,TRUE,29,"Fake Recommand"
"188",261,FALSE,TRUE,29,"Fake Recommand"
"189",262,FALSE,TRUE,27,"Fake Recommand"
"190",263,FALSE,TRUE,32,"Fake Recommand"
"191",264,FALSE,TRUE,30,"Fake Recommand"
"192",265,FALSE,TRUE,31,"Fake Recommand"
"193",266,FALSE,TRUE,32,"Fake Recommand"
"194",267,FALSE,TRUE,33,"Fake Recommand"
"195",268,FALSE,TRUE,34,"Fake Recommand"
"196",269,FALSE,TRUE,31,"Fake Recommand"
"197",270,FALSE,TRUE,32,"Fake Recommand"
"198",271,FALSE,TRUE,33,"Fake Recommand"
"199",272,FALSE,TRUE,31,"Fake Recommand"
"200",273,FALSE,TRUE,29,"Fake Recommand"
"201",274,FALSE,TRUE,27,"Fake Recommand"
"202",275,FALSE,TRUE,30,"Fake Recommand"
"203",276,FALSE,TRUE,30,"Fake Recommand"
"204",277,FALSE,TRUE,31,"Fake Recommand"
"205",278,FALSE,TRUE,34,"Fake Recommand"
"206",279,FALSE,TRUE,30,"Fake Recommand"
"207",280,FALSE,TRUE,35,"Fake Recommand"
"208",281,FALSE,TRUE,33,"Fake Recommand"
"209",282,FALSE,TRUE,39,"Fake Recommand"
"210",283,FALSE,TRUE,33,"Fake Recommand"
"211",284,FALSE,TRUE,36,"Fake Recommand"
"212",285,FALSE,TRUE,38,"Fake Recommand"
"213",286,FALSE,TRUE,33,"Fake Recommand"
"214",287,FALSE,TRUE,29,"Fake Recommand"
"215",288,FALSE,TRUE,37,"Fake Recommand"
"216",289,FALSE,TRUE,32,"Fake Recommand"
"217",290,FALSE,TRUE,35,"Fake Recommand"
"218",291,FALSE,TRUE,37,"Fake Recommand"
"219",292,FALSE,TRUE,32,"Fake Recommand"
"220",293,FALSE,TRUE,34,"Fake Recommand"
"221",294,FALSE,TRUE,33,"Fake Recommand"
"222",295,FALSE,TRUE,34,"Fake Recommand"
"223",296,FALSE,TRUE,34,"Fake Recommand"
"224",297,FALSE,TRUE,31,"Fake Recommand"
"225",298,FALSE,TRUE,26,"Fake Recommand"
"226",299,FALSE,TRUE,25,"Fake Recommand"
"227",300,FALSE,TRUE,25,"Fake Recommand"
"228",301,FALSE,TRUE,32,"Fake Recommand"
"229",302,FALSE,TRUE,25,"Fake Recommand"
"230",303,FALSE,TRUE,26,"Fake Recommand"
"231",305,FALSE,TRUE,25,"Fake Recommand"
"232",306,FALSE,TRUE,26,"Fake Recommand"
"233",307,FALSE,TRUE,29,"Fake Recommand"
"234",308,FALSE,TRUE,28,"Fake Recommand"
