"","X","did_purchase","recommendation","review_length","Real_Review"
"453",21491,FALSE,FALSE,41,"Fake Don't Recommand"
"454",21492,FALSE,FALSE,11,"Fake Don't Recommand"
"455",21493,FALSE,FALSE,28,"Fake Don't Recommand"
"456",21494,FALSE,FALSE,41,"Fake Don't Recommand"
"457",21495,FALSE,FALSE,36,"Fake Don't Recommand"
"458",21496,FALSE,FALSE,12,"Fake Don't Recommand"
"459",21497,FALSE,FALSE,45,"Fake Don't Recommand"
"460",21498,FALSE,FALSE,28,"Fake Don't Recommand"
"461",21499,FALSE,FALSE,43,"Fake Don't Recommand"
"462",21500,FALSE,FALSE,39,"Fake Don't Recommand"
"463",21501,FALSE,FALSE,40,"Fake Don't Recommand"
"464",21502,FALSE,FALSE,35,"Fake Don't Recommand"
"465",21503,FALSE,FALSE,36,"Fake Don't Recommand"
"466",21504,FALSE,FALSE,42,"Fake Don't Recommand"
"467",21505,FALSE,FALSE,24,"Fake Don't Recommand"
"468",21506,FALSE,FALSE,45,"Fake Don't Recommand"
"469",21507,FALSE,FALSE,45,"Fake Don't Recommand"
"470",21508,FALSE,FALSE,33,"Fake Don't Recommand"
"471",21509,FALSE,FALSE,40,"Fake Don't Recommand"
"472",21510,FALSE,FALSE,40,"Fake Don't Recommand"
"473",21511,FALSE,FALSE,35,"Fake Don't Recommand"
"474",21512,FALSE,FALSE,40,"Fake Don't Recommand"
"475",21513,FALSE,FALSE,40,"Fake Don't Recommand"
"476",21514,FALSE,FALSE,40,"Fake Don't Recommand"
"477",21515,FALSE,FALSE,35,"Fake Don't Recommand"
"478",21516,FALSE,FALSE,34,"Fake Don't Recommand"
"479",21517,FALSE,FALSE,38,"Fake Don't Recommand"
"480",21518,FALSE,FALSE,36,"Fake Don't Recommand"
"481",21519,FALSE,FALSE,35,"Fake Don't Recommand"
"482",21520,FALSE,FALSE,27,"Fake Don't Recommand"
"483",21521,FALSE,FALSE,34,"Fake Don't Recommand"
"484",21522,FALSE,FALSE,28,"Fake Don't Recommand"
"485",21523,FALSE,FALSE,24,"Fake Don't Recommand"
"486",21524,FALSE,FALSE,57,"Fake Don't Recommand"
"487",21525,FALSE,FALSE,48,"Fake Don't Recommand"
"488",21526,FALSE,FALSE,51,"Fake Don't Recommand"
"489",21527,FALSE,FALSE,37,"Fake Don't Recommand"
"490",21528,FALSE,FALSE,36,"Fake Don't Recommand"
"491",21529,FALSE,FALSE,39,"Fake Don't Recommand"
"492",21530,FALSE,FALSE,32,"Fake Don't Recommand"
"493",21531,FALSE,FALSE,49,"Fake Don't Recommand"
"494",21532,FALSE,FALSE,54,"Fake Don't Recommand"
"495",21533,FALSE,FALSE,46,"Fake Don't Recommand"
"496",21534,FALSE,FALSE,47,"Fake Don't Recommand"
"497",21535,FALSE,FALSE,51,"Fake Don't Recommand"
"498",21536,FALSE,FALSE,49,"Fake Don't Recommand"
"499",21537,FALSE,FALSE,40,"Fake Don't Recommand"
"500",21538,FALSE,FALSE,41,"Fake Don't Recommand"
"501",21539,FALSE,FALSE,39,"Fake Don't Recommand"
"502",21540,FALSE,FALSE,16,"Fake Don't Recommand"
"503",21541,FALSE,FALSE,48,"Fake Don't Recommand"
"504",21542,FALSE,FALSE,50,"Fake Don't Recommand"
"505",21543,FALSE,FALSE,50,"Fake Don't Recommand"
"506",21544,FALSE,FALSE,47,"Fake Don't Recommand"
"507",21545,FALSE,FALSE,35,"Fake Don't Recommand"
"508",21546,FALSE,FALSE,51,"Fake Don't Recommand"
"509",21547,FALSE,FALSE,46,"Fake Don't Recommand"
"510",21548,FALSE,FALSE,49,"Fake Don't Recommand"
"511",21549,FALSE,FALSE,48,"Fake Don't Recommand"
"512",21550,FALSE,FALSE,47,"Fake Don't Recommand"
"513",21551,FALSE,FALSE,47,"Fake Don't Recommand"
"514",21552,FALSE,FALSE,45,"Fake Don't Recommand"
"515",21553,FALSE,FALSE,47,"Fake Don't Recommand"
"516",21554,FALSE,FALSE,41,"Fake Don't Recommand"
"517",21555,FALSE,FALSE,47,"Fake Don't Recommand"
"518",21556,FALSE,FALSE,43,"Fake Don't Recommand"
"519",21557,FALSE,FALSE,47,"Fake Don't Recommand"
"520",21558,FALSE,FALSE,43,"Fake Don't Recommand"
"521",21559,FALSE,FALSE,40,"Fake Don't Recommand"
"522",21560,FALSE,FALSE,47,"Fake Don't Recommand"
"523",21561,FALSE,FALSE,36,"Fake Don't Recommand"
"524",21562,FALSE,FALSE,42,"Fake Don't Recommand"
"525",21563,FALSE,FALSE,55,"Fake Don't Recommand"
"526",21564,FALSE,FALSE,55,"Fake Don't Recommand"
"527",21565,FALSE,FALSE,39,"Fake Don't Recommand"
"528",21566,FALSE,FALSE,49,"Fake Don't Recommand"
"529",21567,FALSE,FALSE,57,"Fake Don't Recommand"
"530",21568,FALSE,FALSE,45,"Fake Don't Recommand"
"531",21569,FALSE,FALSE,51,"Fake Don't Recommand"
"532",21570,FALSE,FALSE,62,"Fake Don't Recommand"
"533",21571,FALSE,FALSE,56,"Fake Don't Recommand"
"534",21572,FALSE,FALSE,63,"Fake Don't Recommand"
"535",21573,FALSE,FALSE,54,"Fake Don't Recommand"
"536",21574,FALSE,FALSE,56,"Fake Don't Recommand"
"537",21575,FALSE,FALSE,56,"Fake Don't Recommand"
"538",21576,FALSE,FALSE,53,"Fake Don't Recommand"
"539",21577,FALSE,FALSE,52,"Fake Don't Recommand"
"540",21578,FALSE,FALSE,49,"Fake Don't Recommand"
"541",21579,FALSE,FALSE,34,"Fake Don't Recommand"
"542",21580,FALSE,FALSE,48,"Fake Don't Recommand"
"543",21581,FALSE,FALSE,45,"Fake Don't Recommand"
"544",21582,FALSE,FALSE,46,"Fake Don't Recommand"
"545",21583,FALSE,FALSE,37,"Fake Don't Recommand"
"546",21584,FALSE,FALSE,33,"Fake Don't Recommand"
"547",21585,FALSE,FALSE,42,"Fake Don't Recommand"
"548",21586,FALSE,FALSE,46,"Fake Don't Recommand"
"549",21587,FALSE,FALSE,42,"Fake Don't Recommand"
"550",21588,FALSE,FALSE,34,"Fake Don't Recommand"
"551",21589,FALSE,FALSE,40,"Fake Don't Recommand"
"552",21590,FALSE,FALSE,44,"Fake Don't Recommand"
"553",21591,FALSE,FALSE,40,"Fake Don't Recommand"
"554",21592,FALSE,FALSE,14,"Fake Don't Recommand"
"555",21593,FALSE,FALSE,32,"Fake Don't Recommand"
"556",21594,FALSE,FALSE,41,"Fake Don't Recommand"
"557",21595,FALSE,FALSE,45,"Fake Don't Recommand"
"558",21596,FALSE,FALSE,45,"Fake Don't Recommand"
"559",21597,FALSE,FALSE,51,"Fake Don't Recommand"
"560",21598,FALSE,FALSE,49,"Fake Don't Recommand"
"561",21599,FALSE,FALSE,49,"Fake Don't Recommand"
"562",21600,FALSE,FALSE,53,"Fake Don't Recommand"
"563",21601,FALSE,FALSE,58,"Fake Don't Recommand"
"564",21602,FALSE,FALSE,54,"Fake Don't Recommand"
"565",21603,FALSE,FALSE,50,"Fake Don't Recommand"
"566",21604,FALSE,FALSE,58,"Fake Don't Recommand"
"567",21605,FALSE,FALSE,37,"Fake Don't Recommand"
"568",21606,FALSE,FALSE,24,"Fake Don't Recommand"
"569",21607,FALSE,FALSE,52,"Fake Don't Recommand"
"570",21608,FALSE,FALSE,49,"Fake Don't Recommand"
"571",21609,FALSE,FALSE,25,"Fake Don't Recommand"
"572",21610,FALSE,FALSE,24,"Fake Don't Recommand"
"573",21611,FALSE,FALSE,50,"Fake Don't Recommand"
"574",21612,FALSE,FALSE,23,"Fake Don't Recommand"
"575",21613,FALSE,FALSE,57,"Fake Don't Recommand"
"576",21614,FALSE,FALSE,36,"Fake Don't Recommand"
"577",21615,FALSE,FALSE,60,"Fake Don't Recommand"
"578",21616,FALSE,FALSE,64,"Fake Don't Recommand"
"579",21617,FALSE,FALSE,58,"Fake Don't Recommand"
"580",21618,FALSE,FALSE,65,"Fake Don't Recommand"
"581",21619,FALSE,FALSE,72,"Fake Don't Recommand"
"582",21620,FALSE,FALSE,56,"Fake Don't Recommand"
"583",21621,FALSE,FALSE,59,"Fake Don't Recommand"
"584",21622,FALSE,FALSE,57,"Fake Don't Recommand"
"585",21623,FALSE,FALSE,41,"Fake Don't Recommand"
"586",21624,FALSE,FALSE,52,"Fake Don't Recommand"
"587",21625,FALSE,FALSE,26,"Fake Don't Recommand"
"588",21626,FALSE,FALSE,61,"Fake Don't Recommand"
"589",21627,FALSE,FALSE,48,"Fake Don't Recommand"
"590",21628,FALSE,FALSE,63,"Fake Don't Recommand"
"591",21629,FALSE,FALSE,44,"Fake Don't Recommand"
"592",21630,FALSE,FALSE,67,"Fake Don't Recommand"
"593",21631,FALSE,FALSE,52,"Fake Don't Recommand"
"594",21632,FALSE,FALSE,58,"Fake Don't Recommand"
"595",21633,FALSE,FALSE,41,"Fake Don't Recommand"
"596",21634,FALSE,FALSE,71,"Fake Don't Recommand"
"597",21635,FALSE,FALSE,63,"Fake Don't Recommand"
"598",21637,FALSE,FALSE,64,"Fake Don't Recommand"
"599",21638,FALSE,FALSE,65,"Fake Don't Recommand"
"600",21639,FALSE,FALSE,70,"Fake Don't Recommand"
"601",21640,FALSE,FALSE,54,"Fake Don't Recommand"
"602",21641,FALSE,FALSE,53,"Fake Don't Recommand"
"603",21642,FALSE,FALSE,45,"Fake Don't Recommand"
"604",21643,FALSE,FALSE,70,"Fake Don't Recommand"
"605",21644,FALSE,FALSE,59,"Fake Don't Recommand"
"606",21645,FALSE,FALSE,66,"Fake Don't Recommand"
"607",21646,FALSE,FALSE,67,"Fake Don't Recommand"
"608",21647,FALSE,FALSE,63,"Fake Don't Recommand"
"609",21648,FALSE,FALSE,10,"Fake Don't Recommand"
"610",21649,FALSE,FALSE,58,"Fake Don't Recommand"
"611",21650,FALSE,FALSE,59,"Fake Don't Recommand"
"612",21651,FALSE,FALSE,92,"Fake Don't Recommand"
"613",21652,FALSE,FALSE,11,"Fake Don't Recommand"
"614",21653,FALSE,FALSE,28,"Fake Don't Recommand"
"615",21654,FALSE,FALSE,83,"Fake Don't Recommand"
"616",21655,FALSE,FALSE,85,"Fake Don't Recommand"
"617",21656,FALSE,FALSE,65,"Fake Don't Recommand"
"618",21657,FALSE,FALSE,83,"Fake Don't Recommand"
"619",21658,FALSE,FALSE,77,"Fake Don't Recommand"
"620",21659,FALSE,FALSE,61,"Fake Don't Recommand"
"621",21660,FALSE,FALSE,56,"Fake Don't Recommand"
"622",21661,FALSE,FALSE,80,"Fake Don't Recommand"
"623",21662,FALSE,FALSE,66,"Fake Don't Recommand"
"624",21663,FALSE,FALSE,70,"Fake Don't Recommand"
"625",21664,FALSE,FALSE,70,"Fake Don't Recommand"
"626",21665,FALSE,FALSE,84,"Fake Don't Recommand"
"627",21666,FALSE,FALSE,81,"Fake Don't Recommand"
"628",21667,FALSE,FALSE,84,"Fake Don't Recommand"
"629",21668,FALSE,FALSE,15,"Fake Don't Recommand"
"630",21669,FALSE,FALSE,108,"Fake Don't Recommand"
"631",21670,FALSE,FALSE,113,"Fake Don't Recommand"
"632",21671,FALSE,FALSE,101,"Fake Don't Recommand"
"633",21672,FALSE,FALSE,101,"Fake Don't Recommand"
"634",21673,FALSE,FALSE,100,"Fake Don't Recommand"
"635",21674,FALSE,FALSE,89,"Fake Don't Recommand"
"636",21675,FALSE,FALSE,48,"Fake Don't Recommand"
"637",21676,FALSE,FALSE,22,"Fake Don't Recommand"
"638",21677,FALSE,FALSE,102,"Fake Don't Recommand"
"639",21678,FALSE,FALSE,99,"Fake Don't Recommand"
"640",21679,FALSE,FALSE,103,"Fake Don't Recommand"
"641",21680,FALSE,FALSE,101,"Fake Don't Recommand"
"642",21681,FALSE,FALSE,55,"Fake Don't Recommand"
"643",21682,FALSE,FALSE,28,"Fake Don't Recommand"
"644",21683,FALSE,FALSE,99,"Fake Don't Recommand"
"645",21684,FALSE,FALSE,95,"Fake Don't Recommand"
"646",21685,FALSE,FALSE,62,"Fake Don't Recommand"
"647",21686,FALSE,FALSE,56,"Fake Don't Recommand"
"648",21687,FALSE,FALSE,74,"Fake Don't Recommand"
"649",21688,FALSE,FALSE,81,"Fake Don't Recommand"
"650",21689,FALSE,FALSE,86,"Fake Don't Recommand"
"651",21690,FALSE,FALSE,76,"Fake Don't Recommand"
"652",21691,FALSE,FALSE,80,"Fake Don't Recommand"
"653",21692,FALSE,FALSE,72,"Fake Don't Recommand"
"654",21693,FALSE,FALSE,68,"Fake Don't Recommand"
"655",21694,FALSE,FALSE,56,"Fake Don't Recommand"
"656",21695,FALSE,FALSE,50,"Fake Don't Recommand"
"657",21696,FALSE,FALSE,74,"Fake Don't Recommand"
"658",21697,FALSE,FALSE,14,"Fake Don't Recommand"
"659",21698,FALSE,FALSE,57,"Fake Don't Recommand"
"660",21699,FALSE,FALSE,74,"Fake Don't Recommand"
"661",21700,FALSE,FALSE,77,"Fake Don't Recommand"
"662",21701,FALSE,FALSE,77,"Fake Don't Recommand"
"663",21702,FALSE,FALSE,64,"Fake Don't Recommand"
"664",21703,FALSE,FALSE,108,"Fake Don't Recommand"
"665",21704,FALSE,FALSE,47,"Fake Don't Recommand"
"666",21705,FALSE,FALSE,97,"Fake Don't Recommand"
"667",21706,FALSE,FALSE,92,"Fake Don't Recommand"
"668",21707,FALSE,FALSE,77,"Fake Don't Recommand"
"669",21708,FALSE,FALSE,88,"Fake Don't Recommand"
"670",21709,FALSE,FALSE,97,"Fake Don't Recommand"
"671",21710,FALSE,FALSE,89,"Fake Don't Recommand"
"672",21711,FALSE,FALSE,98,"Fake Don't Recommand"
"673",21712,FALSE,FALSE,83,"Fake Don't Recommand"
"674",21713,FALSE,FALSE,49,"Fake Don't Recommand"
"675",21714,FALSE,FALSE,63,"Fake Don't Recommand"
"676",21715,FALSE,FALSE,72,"Fake Don't Recommand"
"677",21716,FALSE,FALSE,88,"Fake Don't Recommand"
"678",21717,FALSE,FALSE,92,"Fake Don't Recommand"
"679",21718,FALSE,FALSE,17,"Fake Don't Recommand"
"680",21719,FALSE,FALSE,87,"Fake Don't Recommand"
"681",21720,FALSE,FALSE,54,"Fake Don't Recommand"
"682",21721,FALSE,FALSE,68,"Fake Don't Recommand"
"683",21722,FALSE,FALSE,13,"Fake Don't Recommand"
"684",21723,FALSE,FALSE,60,"Fake Don't Recommand"
"685",21724,FALSE,FALSE,62,"Fake Don't Recommand"
"686",21725,FALSE,FALSE,71,"Fake Don't Recommand"
"687",21726,FALSE,FALSE,61,"Fake Don't Recommand"
"688",21727,FALSE,FALSE,64,"Fake Don't Recommand"
"689",21728,FALSE,FALSE,74,"Fake Don't Recommand"
"690",21729,FALSE,FALSE,72,"Fake Don't Recommand"
"691",21730,FALSE,FALSE,69,"Fake Don't Recommand"
"692",21731,FALSE,FALSE,68,"Fake Don't Recommand"
"693",21733,FALSE,FALSE,70,"Fake Don't Recommand"
"694",21734,FALSE,FALSE,75,"Fake Don't Recommand"
"695",21735,FALSE,FALSE,65,"Fake Don't Recommand"
"696",21736,FALSE,FALSE,59,"Fake Don't Recommand"
"697",21737,FALSE,FALSE,49,"Fake Don't Recommand"
"698",21738,FALSE,FALSE,70,"Fake Don't Recommand"
"699",21739,FALSE,FALSE,239,"Fake Don't Recommand"
"700",21740,FALSE,FALSE,139,"Fake Don't Recommand"
"701",21741,FALSE,FALSE,102,"Fake Don't Recommand"
"702",21742,FALSE,FALSE,51,"Fake Don't Recommand"
"703",21743,FALSE,FALSE,142,"Fake Don't Recommand"
"704",21744,FALSE,FALSE,10,"Fake Don't Recommand"
"705",21745,FALSE,FALSE,126,"Fake Don't Recommand"
"706",21746,FALSE,FALSE,81,"Fake Don't Recommand"
"707",21747,FALSE,FALSE,121,"Fake Don't Recommand"
"708",21748,FALSE,FALSE,284,"Fake Don't Recommand"
"709",21749,FALSE,FALSE,121,"Fake Don't Recommand"
"710",21750,FALSE,FALSE,89,"Fake Don't Recommand"
"711",21751,FALSE,FALSE,23,"Fake Don't Recommand"
"712",21752,FALSE,FALSE,126,"Fake Don't Recommand"
"713",21753,FALSE,FALSE,37,"Fake Don't Recommand"
"714",21754,FALSE,FALSE,116,"Fake Don't Recommand"
"715",21755,FALSE,FALSE,199,"Fake Don't Recommand"
"716",21756,FALSE,FALSE,27,"Fake Don't Recommand"
"717",21757,FALSE,FALSE,172,"Fake Don't Recommand"
"718",21758,FALSE,FALSE,63,"Fake Don't Recommand"
"719",21759,FALSE,FALSE,30,"Fake Don't Recommand"
"720",21760,FALSE,FALSE,179,"Fake Don't Recommand"
"721",21761,FALSE,FALSE,168,"Fake Don't Recommand"
"722",21762,FALSE,FALSE,72,"Fake Don't Recommand"
"723",21764,FALSE,FALSE,65,"Fake Don't Recommand"
"724",21765,FALSE,FALSE,153,"Fake Don't Recommand"
"725",21766,FALSE,FALSE,204,"Fake Don't Recommand"
"726",21767,FALSE,FALSE,82,"Fake Don't Recommand"
"727",21768,FALSE,FALSE,79,"Fake Don't Recommand"
"728",21769,FALSE,FALSE,142,"Fake Don't Recommand"
"729",21770,FALSE,FALSE,146,"Fake Don't Recommand"
"730",21771,FALSE,FALSE,125,"Fake Don't Recommand"
"731",21772,FALSE,FALSE,37,"Fake Don't Recommand"
"732",21773,FALSE,FALSE,38,"Fake Don't Recommand"
"733",21774,FALSE,FALSE,97,"Fake Don't Recommand"
"734",21775,FALSE,FALSE,82,"Fake Don't Recommand"
"735",21776,FALSE,FALSE,40,"Fake Don't Recommand"
"736",21777,FALSE,FALSE,92,"Fake Don't Recommand"
"737",21778,FALSE,FALSE,85,"Fake Don't Recommand"
"738",21779,FALSE,FALSE,86,"Fake Don't Recommand"
"739",21780,FALSE,FALSE,90,"Fake Don't Recommand"
"740",21781,FALSE,FALSE,22,"Fake Don't Recommand"
"741",21782,FALSE,FALSE,84,"Fake Don't Recommand"
"742",21783,FALSE,FALSE,77,"Fake Don't Recommand"
"743",21784,FALSE,FALSE,19,"Fake Don't Recommand"
"744",21785,FALSE,FALSE,21,"Fake Don't Recommand"
"745",21786,FALSE,FALSE,61,"Fake Don't Recommand"
"746",21787,FALSE,FALSE,75,"Fake Don't Recommand"
"747",21788,FALSE,FALSE,86,"Fake Don't Recommand"
"748",21789,FALSE,FALSE,64,"Fake Don't Recommand"
"749",21791,FALSE,FALSE,116,"Fake Don't Recommand"
"750",21792,FALSE,FALSE,124,"Fake Don't Recommand"
"751",21793,FALSE,FALSE,111,"Fake Don't Recommand"
"752",21794,FALSE,FALSE,113,"Fake Don't Recommand"
"753",21795,FALSE,FALSE,15,"Fake Don't Recommand"
"754",21796,FALSE,FALSE,118,"Fake Don't Recommand"
"755",21797,FALSE,FALSE,105,"Fake Don't Recommand"
"756",21798,FALSE,FALSE,116,"Fake Don't Recommand"
"757",21799,FALSE,FALSE,113,"Fake Don't Recommand"
"758",21800,FALSE,FALSE,90,"Fake Don't Recommand"
"759",21801,FALSE,FALSE,109,"Fake Don't Recommand"
"760",21802,FALSE,FALSE,113,"Fake Don't Recommand"
"761",21803,FALSE,FALSE,107,"Fake Don't Recommand"
"762",21804,FALSE,FALSE,116,"Fake Don't Recommand"
"763",21805,FALSE,FALSE,112,"Fake Don't Recommand"
"764",21806,FALSE,FALSE,45,"Fake Don't Recommand"
"765",21807,FALSE,FALSE,99,"Fake Don't Recommand"
"766",21808,FALSE,FALSE,45,"Fake Don't Recommand"
"767",21810,FALSE,FALSE,52,"Fake Don't Recommand"
"768",21811,FALSE,FALSE,196,"Fake Don't Recommand"
"769",21812,FALSE,FALSE,63,"Fake Don't Recommand"
"770",21813,FALSE,FALSE,181,"Fake Don't Recommand"
"771",21814,FALSE,FALSE,173,"Fake Don't Recommand"
"772",21815,FALSE,FALSE,223,"Fake Don't Recommand"
"773",21816,FALSE,FALSE,175,"Fake Don't Recommand"
"774",21827,FALSE,FALSE,10,"Fake Don't Recommand"
"775",21828,FALSE,FALSE,14,"Fake Don't Recommand"
"776",21829,FALSE,FALSE,9,"Fake Don't Recommand"
"777",21830,FALSE,FALSE,17,"Fake Don't Recommand"
"778",21831,FALSE,FALSE,79,"Fake Don't Recommand"
"779",21832,FALSE,FALSE,93,"Fake Don't Recommand"
"780",21833,FALSE,FALSE,106,"Fake Don't Recommand"
"781",22032,FALSE,FALSE,26,"Fake Don't Recommand"
"782",22033,FALSE,FALSE,30,"Fake Don't Recommand"
"783",22034,FALSE,FALSE,15,"Fake Don't Recommand"
"784",22035,FALSE,FALSE,12,"Fake Don't Recommand"
"785",22036,FALSE,FALSE,36,"Fake Don't Recommand"
"786",22037,FALSE,FALSE,38,"Fake Don't Recommand"
"787",22038,FALSE,FALSE,34,"Fake Don't Recommand"
"788",22039,FALSE,FALSE,27,"Fake Don't Recommand"
"789",22040,FALSE,FALSE,50,"Fake Don't Recommand"
"790",22041,FALSE,FALSE,73,"Fake Don't Recommand"
"791",22042,FALSE,FALSE,81,"Fake Don't Recommand"
"792",22043,FALSE,FALSE,90,"Fake Don't Recommand"
"793",22044,FALSE,FALSE,80,"Fake Don't Recommand"
"794",22045,FALSE,FALSE,69,"Fake Don't Recommand"
"795",22046,FALSE,FALSE,59,"Fake Don't Recommand"
"796",22048,FALSE,FALSE,97,"Fake Don't Recommand"
"797",22050,FALSE,FALSE,41,"Fake Don't Recommand"
"798",22059,FALSE,FALSE,48,"Fake Don't Recommand"
"799",22060,FALSE,FALSE,51,"Fake Don't Recommand"
"800",22061,FALSE,FALSE,97,"Fake Don't Recommand"
"801",22063,FALSE,FALSE,54,"Fake Don't Recommand"
"802",22126,FALSE,FALSE,57,"Fake Don't Recommand"
"803",22132,FALSE,FALSE,113,"Fake Don't Recommand"
"804",22179,FALSE,FALSE,83,"Fake Don't Recommand"
"805",22203,FALSE,FALSE,81,"Fake Don't Recommand"
"806",22204,FALSE,FALSE,39,"Fake Don't Recommand"
"807",22312,FALSE,FALSE,100,"Fake Don't Recommand"
"808",22389,FALSE,FALSE,28,"Fake Don't Recommand"
"809",22397,FALSE,FALSE,42,"Fake Don't Recommand"
"810",22398,FALSE,FALSE,136,"Fake Don't Recommand"
"811",22407,FALSE,FALSE,98,"Fake Don't Recommand"
"812",22493,FALSE,FALSE,5,"Fake Don't Recommand"
"813",22647,FALSE,FALSE,55,"Fake Don't Recommand"
"814",22648,FALSE,FALSE,39,"Fake Don't Recommand"
"815",22649,FALSE,FALSE,38,"Fake Don't Recommand"
"816",22650,FALSE,FALSE,53,"Fake Don't Recommand"
"817",22651,FALSE,FALSE,66,"Fake Don't Recommand"
"818",22652,FALSE,FALSE,39,"Fake Don't Recommand"
"819",22653,FALSE,FALSE,20,"Fake Don't Recommand"
"820",22656,FALSE,FALSE,15,"Fake Don't Recommand"
"821",22657,FALSE,FALSE,41,"Fake Don't Recommand"
"822",22659,FALSE,FALSE,39,"Fake Don't Recommand"
"823",22660,FALSE,FALSE,40,"Fake Don't Recommand"
"824",22661,FALSE,FALSE,94,"Fake Don't Recommand"
"825",22662,FALSE,FALSE,94,"Fake Don't Recommand"
"826",22663,FALSE,FALSE,81,"Fake Don't Recommand"
"827",22664,FALSE,FALSE,79,"Fake Don't Recommand"
"828",22665,FALSE,FALSE,113,"Fake Don't Recommand"
"829",22666,FALSE,FALSE,51,"Fake Don't Recommand"
"830",22668,FALSE,FALSE,76,"Fake Don't Recommand"
"831",22669,FALSE,FALSE,81,"Fake Don't Recommand"
"832",22670,FALSE,FALSE,89,"Fake Don't Recommand"
"833",22671,FALSE,FALSE,42,"Fake Don't Recommand"
"834",22672,FALSE,FALSE,79,"Fake Don't Recommand"
"835",22673,FALSE,FALSE,67,"Fake Don't Recommand"
"836",22674,FALSE,FALSE,90,"Fake Don't Recommand"
"837",22675,FALSE,FALSE,42,"Fake Don't Recommand"
"838",22676,FALSE,FALSE,79,"Fake Don't Recommand"
"839",22677,FALSE,FALSE,79,"Fake Don't Recommand"
"840",22678,FALSE,FALSE,37,"Fake Don't Recommand"
"841",22679,FALSE,FALSE,21,"Fake Don't Recommand"
"842",22680,FALSE,FALSE,48,"Fake Don't Recommand"
"843",22681,FALSE,FALSE,47,"Fake Don't Recommand"
"844",22682,FALSE,FALSE,45,"Fake Don't Recommand"
"845",22683,FALSE,FALSE,46,"Fake Don't Recommand"
"846",22684,FALSE,FALSE,58,"Fake Don't Recommand"
"847",22685,FALSE,FALSE,129,"Fake Don't Recommand"
"848",22686,FALSE,FALSE,48,"Fake Don't Recommand"
"849",22687,FALSE,FALSE,133,"Fake Don't Recommand"
"850",22688,FALSE,FALSE,62,"Fake Don't Recommand"
"851",22689,FALSE,FALSE,121,"Fake Don't Recommand"
"852",22690,FALSE,FALSE,41,"Fake Don't Recommand"
"853",22691,FALSE,FALSE,127,"Fake Don't Recommand"
"854",22692,FALSE,FALSE,266,"Fake Don't Recommand"
"855",22693,FALSE,FALSE,51,"Fake Don't Recommand"
"856",22694,FALSE,FALSE,91,"Fake Don't Recommand"
"857",22695,FALSE,FALSE,106,"Fake Don't Recommand"
"858",22696,FALSE,FALSE,91,"Fake Don't Recommand"
"859",22697,FALSE,FALSE,81,"Fake Don't Recommand"
"860",22698,FALSE,FALSE,43,"Fake Don't Recommand"
"861",22699,FALSE,FALSE,39,"Fake Don't Recommand"
"862",22700,FALSE,FALSE,119,"Fake Don't Recommand"
"863",22701,FALSE,FALSE,84,"Fake Don't Recommand"
"864",22702,FALSE,FALSE,71,"Fake Don't Recommand"
"865",22703,FALSE,FALSE,21,"Fake Don't Recommand"
"866",22705,FALSE,FALSE,106,"Fake Don't Recommand"
"867",22706,FALSE,FALSE,76,"Fake Don't Recommand"
"868",22707,FALSE,FALSE,31,"Fake Don't Recommand"
"869",22708,FALSE,FALSE,69,"Fake Don't Recommand"
"870",22709,FALSE,FALSE,121,"Fake Don't Recommand"
"871",22710,FALSE,FALSE,130,"Fake Don't Recommand"
"872",22711,FALSE,FALSE,96,"Fake Don't Recommand"
"873",22712,FALSE,FALSE,50,"Fake Don't Recommand"
"874",22713,FALSE,FALSE,37,"Fake Don't Recommand"
"875",22714,FALSE,FALSE,41,"Fake Don't Recommand"
"876",22715,FALSE,FALSE,79,"Fake Don't Recommand"
"877",22716,FALSE,FALSE,161,"Fake Don't Recommand"
"878",22717,FALSE,FALSE,63,"Fake Don't Recommand"
"879",22719,FALSE,FALSE,26,"Fake Don't Recommand"
"880",22721,FALSE,FALSE,136,"Fake Don't Recommand"
"881",22722,FALSE,FALSE,148,"Fake Don't Recommand"
"882",22723,FALSE,FALSE,164,"Fake Don't Recommand"
"883",22724,FALSE,FALSE,125,"Fake Don't Recommand"
"884",22725,FALSE,FALSE,166,"Fake Don't Recommand"
"885",22726,FALSE,FALSE,52,"Fake Don't Recommand"
"886",22727,FALSE,FALSE,105,"Fake Don't Recommand"
"887",22728,FALSE,FALSE,32,"Fake Don't Recommand"
"888",22729,FALSE,FALSE,104,"Fake Don't Recommand"
"889",22730,FALSE,FALSE,181,"Fake Don't Recommand"
"890",22731,FALSE,FALSE,210,"Fake Don't Recommand"
"891",22732,FALSE,FALSE,15,"Fake Don't Recommand"
"892",22733,FALSE,FALSE,207,"Fake Don't Recommand"
"893",22734,FALSE,FALSE,147,"Fake Don't Recommand"
"894",22736,FALSE,FALSE,118,"Fake Don't Recommand"
"895",22737,FALSE,FALSE,90,"Fake Don't Recommand"
"896",22738,FALSE,FALSE,164,"Fake Don't Recommand"
"897",22739,FALSE,FALSE,29,"Fake Don't Recommand"
"898",22816,FALSE,FALSE,27,"Fake Don't Recommand"
"899",22817,FALSE,FALSE,26,"Fake Don't Recommand"
"900",22818,FALSE,FALSE,88,"Fake Don't Recommand"
"901",22819,FALSE,FALSE,84,"Fake Don't Recommand"
"902",22820,FALSE,FALSE,67,"Fake Don't Recommand"
